941,739.00
943,536.00
942,437.00
944,613.00
945,397.00
944,557.00
945,534.00
944,549.00
942,536.00
943,536.00
945,579.00
944,505.00
945,705.00
944,445.00
945,490.00
944,470.00
946,559.00
952,567.00
953,495.00
947,572.00
946,860.00
944,592.00
948,613.00
950,513.00
949,660.00
951,619.00
949,564.00
949,553.00
924,776.00
927,543.00
934,541.00
958,539.00
969,548.00
982,566.00
982,560.00
982,570.00
982,560.00
981,540.00
977,561.00
978,1023.00
964,555.00
942,632.00
930,557.00
918,560.00
921,605.00
920,573.00
919,550.00
917,569.00
916,569.00
915,529.00
915,535.00
914,992.00
914,533.00
914,530.00
913,566.00
912,532.00
913,525.00
913,529.00
912,525.00
912,544.00
912,524.00
912,510.00
910,632.00
910,521.00
909,525.00
908,524.00
908,522.00
906,516.00
906,511.00
906,514.00
906,514.00
905,517.00
904,515.00
903,514.00
953,511.00
934,529.00
922,653.00
910,523.00
851,0.00
757,0.00
763,0.00
920,0.00
900,0.00
968,852.00
968,377.00
968,727.00
968,811.00
968,1023.00
967,417.00
968,998.00
967,992.00
967,944.00
967,379.00
967,782.00
967,716.00
966,971.00
966,1023.00
965,682.00
964,558.00
965,943.00
965,938.00
965,469.00
965,470.00
965,826.00
965,656.00
965,567.00
966,706.00
965,474.00
965,501.00
965,490.00
964,421.00
964,727.00
964,689.00
963,668.00
963,619.00
962,622.00
962,474.00
961,1009.00
960,480.00
959,656.00
958,591.00
957,421.00
957,418.00
956,450.00
956,759.00
956,514.00
956,435.00
955,824.00
955,871.00
950,468.00
949,848.00
948,618.00
949,529.00
948,742.00
947,718.00
945,737.00
943,420.00
942,603.00
941,849.00
940,658.00
938,431.00
935,864.00
934,895.00
933,504.00
928,591.00
921,484.00
918,496.00
916,805.00
913,850.00
910,759.00
907,857.00
905,954.00
901,646.00
914,446.00
918,434.00
916,898.00
914,459.00
912,681.00
909,425.00
907,467.00
905,948.00
902,396.00
900,461.00
897,735.00
895,516.00
893,723.00
890,959.00
888,397.00
885,482.00
883,410.00
880,551.00
877,390.00
875,452.00
872,528.00
870,394.00
868,382.00
866,575.00
864,862.00
861,776.00
859,457.00
857,378.00
855,939.00
852,548.00
850,891.00
847,385.00
845,823.00
842,840.00
840,673.00
838,450.00
836,666.00
835,873.00
833,765.00
832,858.00
831,952.00
830,369.00
829,886.00
828,541.00
827,645.00
826,531.00
826,953.00
824,420.00
823,366.00
822,481.00
821,385.00
821,951.00
819,385.00
819,801.00
817,423.00
816,760.00
815,797.00
814,360.00
813,948.00
812,379.00
811,445.00
810,407.00
809,360.00
809,533.00
809,539.00
809,891.00
808,359.00
808,361.00
807,359.00
807,456.00
806,495.00
806,432.00
805,418.00
805,410.00
805,427.00
804,927.00
804,502.00
803,583.00
802,403.00
802,370.00
801,384.00
801,728.00
800,900.00
