954,964.00
952,586.00
956,757.00
958,998.00
959,343.00
958,683.00
959,1023.00
959,945.00
958,463.00
961,1023.00
963,963.00
966,349.00
961,696.00
961,396.00
960,350.00
960,548.00
960,1008.00
959,353.00
959,361.00
963,424.00
958,949.00
958,941.00
958,349.00
958,804.00
957,457.00
957,348.00
957,1006.00
958,1021.00
956,350.00
955,985.00
952,1014.00
952,834.00
952,349.00
952,362.00
952,808.00
952,344.00
952,948.00
952,1023.00
952,347.00
952,1023.00
952,813.00
952,934.00
952,646.00
952,810.00
952,646.00
952,573.00
953,1023.00
952,863.00
952,348.00
952,564.00
952,449.00
953,347.00
953,1023.00
952,348.00
953,1023.00
953,469.00
953,583.00
953,957.00
953,371.00
953,614.00
953,1018.00
953,1023.00
953,1023.00
957,539.00
951,348.00
953,499.00
952,538.00
951,977.00
950,383.00
949,1018.00
948,401.00
948,344.00
946,531.00
946,687.00
956,1023.00
952,836.00
955,900.00
953,401.00
952,374.00
951,1023.00
949,347.00
951,396.00
952,609.00
958,362.00
960,852.00
986,504.00
994,362.00
995,961.00
996,553.00
996,1016.00
996,411.00
996,364.00
996,1023.00
1011,991.00
1010,619.00
1010,701.00
1011,870.00
1010,844.00
1010,381.00
1010,621.00
1010,631.00
1010,1023.00
1010,832.00
1010,1023.00
1010,707.00
1010,564.00
1010,633.00
1010,974.00
994,372.00
997,361.00
998,988.00
998,1023.00
997,825.00
1009,505.00
1009,0.00
1008,381.00
999,924.00
966,725.00
972,377.00
1003,974.00
1008,395.00
1009,623.00
1009,1023.00
1006,413.00
993,404.00
955,598.00
952,353.00
952,501.00
950,915.00
949,512.00
948,559.00
946,346.00
945,280.00
944,0.00
943,0.00
942,0.00
942,0.00
941,0.00
940,340.00
939,308.00
939,308.00
938,360.00
936,311.00
935,276.00
938,283.00
937,341.00
936,326.00
935,393.00
928,263.00
932,313.00
931,295.00
930,324.00
929,231.00
928,166.00
926,182.00
925,196.00
924,176.00
922,98.00
921,123.00
920,0.00
919,0.00
918,0.00
917,0.00
916,0.00
914,0.00
913,0.00
911,0.00
910,0.00
909,0.00
908,0.00
907,0.00
905,0.00
903,0.00
902,0.00
900,0.00
898,0.00
896,0.00
895,0.00
893,0.00
892,0.00
890,0.00
888,0.00
886,0.00
884,0.00
882,0.00
881,0.00
879,0.00
877,0.00
876,0.00
873,0.00
872,0.00
870,0.00
868,0.00
867,0.00
865,0.00
863,0.00
862,0.00
860,0.00
859,0.00
857,0.00
856,0.00
855,0.00
853,0.00
852,0.00
850,0.00
849,0.00
847,0.00
846,0.00
844,0.00
843,0.00
841,0.00
840,0.00
839,0.00
838,0.00
836,0.00
836,0.00
835,0.00
834,0.00
833,0.00
832,0.00
832,0.00
831,0.00
830,0.00
829,0.00
829,0.00
828,0.00
827,0.00
827,0.00
826,0.00
825,0.00
824,0.00
823,0.00
822,0.00
821,0.00
820,0.00
820,0.00
819,0.00
818,0.00
818,0.00
817,0.00
817,0.00
817,0.00
817,0.00
817,0.00
816,0.00
816,0.00
815,0.00
815,0.00
815,0.00
814,0.00
814,0.00
813,0.00
813,0.00
812,0.00
812,0.00
812,0.00
811,0.00
811,2.00
807,0.00
807,0.00
806,7.00
810,1.00
811,6.00
811,3.00
810,27.00
810,115.00
809,163.00
808,159.00
808,119.00
807,0.00
807,0.00
940,0.00
952,1023.00
807,336.00
807,315.00
806,340.00
806,368.00
805,964.00
805,964.00
804,641.00
804,287.00
803,692.00
802,299.00
802,614.00
802,966.00
801,284.00
800,296.00
800,728.00
800,921.00
799,285.00
799,970.00
798,459.00
798,866.00
797,283.00
797,293.00
797,973.00
796,283.00
796,611.00
794,282.00
794,319.00
794,282.00
793,281.00
793,956.00
792,975.00
792,291.00
792,782.00
791,955.00
790,627.00
789,281.00
790,569.00
789,450.00
788,299.00
788,331.00
788,280.00
787,966.00
787,500.00
786,278.00
786,290.00
785,970.00
785,891.00
784,292.00
784,279.00
784,884.00
783,460.00
783,972.00
782,494.00
782,276.00
781,277.00
781,427.00
780,519.00
780,459.00
779,351.00
779,285.00
778,916.00
777,619.00
777,693.00
777,820.00
776,341.00
775,274.00
775,582.00
775,761.00
774,273.00
773,627.00
773,803.00
772,287.00
772,721.00
771,923.00
770,717.00
770,294.00
769,953.00
769,967.00
768,963.00
767,929.00
768,917.00
767,425.00
766,510.00
765,269.00
764,885.00
763,315.00
763,361.00
762,799.00
761,280.00
760,894.00
759,455.00
759,958.00
758,880.00
757,962.00
756,340.00
755,581.00
754,321.00
753,794.00
752,350.00
751,944.00
750,273.00
750,957.00
748,409.00
747,535.00
746,264.00
744,257.00
743,331.00
742,543.00
741,840.00
739,285.00
738,582.00
736,274.00
734,332.00
733,659.00
731,929.00
729,342.00
727,257.00
725,494.00
723,767.00
721,352.00
720,386.00
717,385.00
715,365.00
714,462.00
711,244.00
708,616.00
707,576.00
704,512.00
702,351.00
699,266.00
696,358.00
693,320.00
690,229.00
686,245.00
683,381.00
679,224.00
675,224.00
671,642.00
667,229.00
663,226.00
659,557.00
651,838.00
647,915.00
641,773.00
636,263.00
617,225.00
582,339.00
540,761.00
504,838.00
489,734.00
483,767.00
478,829.00
472,844.00
465,268.00
459,838.00
452,356.00
446,767.00
438,173.00
430,289.00
423,802.00
414,431.00
406,794.00
397,125.00
388,297.00
378,244.00
368,765.00
358,781.00
765,467.00
454,452.00
758,0.00
755,0.00
752,0.00
749,0.00
749,0.00
744,0.00
742,0.00
741,0.00
738,0.00
738,0.00
735,0.00
735,0.00
733,0.00
733,456.00
733,448.00
728,444.00
731,582.00
730,449.00
730,451.00
723,432.00
730,462.00
731,469.00
731,454.00
557,355.00
492,349.00
494,311.00
520,348.00
595,396.00
729,459.00
728,454.00
729,465.00
732,477.00
730,470.00
730,470.00
729,383.00
4,170.00
739,474.00
736,463.00
735,457.00
734,462.00
735,471.00
733,460.00
733,463.00
733,468.00
732,465.00
732,467.00
729,443.00
729,447.00
729,458.00
730,472.00
731,460.00
731,469.00
732,457.00
730,527.00
732,541.00
731,434.00
730,464.00
730,456.00
729,457.00
732,465.00
732,467.00
731,454.00
732,459.00
807,499.00
806,495.00
804,493.00
803,487.00
804,493.00
803,492.00
802,493.00
802,490.00
801,490.00
800,486.00
800,484.00
800,490.00
589,313.00
527,354.00
776,524.00
784,450.00
786,486.00
785,485.00
787,485.00
785,483.00
785,486.00
784,486.00
784,413.00
784,492.00
784,484.00
