922,333.00
922,490.00
921,885.00
921,1011.00
921,510.00
921,809.00
920,334.00
921,905.00
920,967.00
919,495.00
921,1017.00
921,926.00
916,585.00
915,967.00
915,820.00
915,752.00
914,341.00
913,528.00
912,826.00
912,324.00
911,676.00
912,325.00
912,321.00
912,321.00
912,350.00
915,359.00
918,304.00
915,255.00
915,172.00
914,234.00
914,243.00
914,244.00
914,130.00
913,234.00
913,227.00
913,222.00
913,131.00
912,115.00
912,159.00
912,276.00
912,264.00
911,291.00
911,282.00
910,261.00
910,266.00
910,160.00
909,164.00
910,101.00
909,58.00
909,0.00
908,0.00
907,0.00
907,0.00
906,0.00
905,0.00
905,0.00
904,0.00
903,0.00
902,0.00
901,0.00
901,0.00
900,0.00
899,0.00
899,0.00
898,0.00
898,0.00
897,0.00
896,6.00
896,126.00
894,113.00
894,100.00
893,204.00
892,313.00
891,307.00
891,295.00
890,309.00
889,312.00
888,350.00
889,347.00
888,316.00
887,318.00
885,357.00
960,346.00
959,345.00
958,351.00
957,335.00
956,247.00
955,333.00
954,320.00
952,317.00
951,360.00
949,330.00
948,398.00
946,331.00
945,343.00
943,325.00
941,275.00
939,258.00
936,219.00
934,233.00
931,207.00
928,228.00
924,274.00
921,230.00
917,227.00
915,81.00
912,50.00
909,222.00
906,270.00
904,364.00
902,763.00
900,540.00
898,689.00
896,376.00
895,925.00
894,633.00
891,562.00
887,994.00
884,312.00
881,306.00
878,305.00
875,307.00
873,320.00
870,417.00
868,300.00
865,305.00
862,658.00
859,435.00
855,390.00
852,299.00
849,295.00
846,506.00
842,290.00
838,288.00
835,440.00
831,415.00
828,402.00
825,418.00
821,390.00
818,295.00
815,440.00
811,332.00
807,386.00
802,408.00
799,277.00
796,278.00
791,350.00
787,276.00
782,341.00
778,282.00
775,266.00
770,345.00
767,450.00
758,272.00
759,260.00
757,493.00
754,408.00
752,565.00
751,272.00
749,638.00
748,264.00
747,258.00
800,427.00
799,278.00
796,832.00
795,289.00
793,443.00
738,608.00
739,258.00
735,589.00
736,705.00
735,491.00
733,252.00
732,543.00
730,250.00
729,246.00
728,244.00
726,431.00
724,270.00
724,509.00
723,248.00
722,395.00
722,465.00
722,243.00
722,454.00
721,345.00
721,547.00
720,248.00
720,485.00
720,540.00
719,250.00
718,291.00
717,431.00
716,242.00
716,244.00
715,518.00
714,245.00
714,363.00
713,245.00
712,466.00
711,286.00
711,244.00
710,238.00
710,433.00
709,236.00
708,236.00
707,252.00
707,240.00
706,235.00
705,397.00
705,376.00
704,565.00
703,240.00
702,315.00
702,482.00
701,233.00
700,525.00
699,237.00
699,619.00
